Year,GeoTypeName,Borough,Geography,Geography ID,Indicator Name,10th Percentile (ppb),90th Percentile (ppb),Mean (ppb),Notes 10th Percentile,Notes 90th Percentile,Notes Mean
Winter 2018-19,Neighborhood (UHF 34),Queens, Flushing - Clearview,403,Nitrogen Dioxide (NO2),19.2,24.2,21.3,,,
Summer 2015,Neighborhood (UHF 34),Bronx, Fordham - Bronx Pk,103,Nitrogen Dioxide (NO2),12.4,18.8,16,,,
Summer 2016,Neighborhood (UHF 34),Bronx, Fordham - Bronx Pk,103,Nitrogen Dioxide (NO2),11.1,17.5,14.8,,,
Summer 2017,Neighborhood (UHF 34),Bronx, Fordham - Bronx Pk,103,Nitrogen Dioxide (NO2),11,17.9,14.9,,,
Summer 2018,Neighborhood (UHF 34),Bronx, Fordham - Bronx Pk,103,Nitrogen Dioxide (NO2),10.1,15.6,13.3,,,
Summer 2019,Neighborhood (UHF 34),Bronx, Fordham - Bronx Pk,103,Nitrogen Dioxide (NO2),9,14.3,12.2,,,
Winter 2014-15,Neighborhood (UHF 34),Bronx, Fordham - Bronx Pk,103,Nitrogen Dioxide (NO2),19.7,25.9,23.3,,,
Winter 2015-16,Neighborhood (UHF 34),Bronx, Fordham - Bronx Pk,103,Nitrogen Dioxide (NO2),17.7,24.3,21.5,,,
Winter 2016-17,Neighborhood (UHF 34),Bronx, Fordham - Bronx Pk,103,Nitrogen Dioxide (NO2),22.9,28.7,26.3,,,
Winter 2017-18,Neighborhood (UHF 34),Bronx, Fordham - Bronx Pk,103,Nitrogen Dioxide (NO2),18.9,25.8,22.8,,,
Winter 2018-19,Neighborhood (UHF 34),Bronx, Fordham - Bronx Pk,103,Nitrogen Dioxide (NO2),16.4,22.4,19.9,,,
Summer 2015,Neighborhood (UHF 34),Brooklyn, Greenpoint,201,Nitrogen Dioxide (NO2),15.3,18.8,17,,,
Summer 2016,Neighborhood (UHF 34),Brooklyn, Greenpoint,201,Nitrogen Dioxide (NO2),14.9,18.4,16.6,,,
Summer 2017,Neighborhood (UHF 34),Brooklyn, Greenpoint,201,Nitrogen Dioxide (NO2),14.6,18.2,16.4,,,
Summer 2018,Neighborhood (UHF 34),Brooklyn, Greenpoint,201,Nitrogen Dioxide (NO2),16.3,18.4,17.5,,,
Summer 2019,Neighborhood (UHF 34),Brooklyn, Greenpoint,201,Nitrogen Dioxide (NO2),17.7,20.9,19.2,,,
Winter 2014-15,Neighborhood (UHF 34),Brooklyn, Greenpoint,201,Nitrogen Dioxide (NO2),25.3,28.4,26.8,,,
Winter 2015-16,Neighborhood (UHF 34),Brooklyn, Greenpoint,201,Nitrogen Dioxide (NO2),24.3,27.2,25.7,,,
Winter 2016-17,Neighborhood (UHF 34),Brooklyn, Greenpoint,201,Nitrogen Dioxide (NO2),25.5,27.9,26.7,,,
Winter 2017-18,Neighborhood (UHF 34),Brooklyn, Greenpoint,201,Nitrogen Dioxide (NO2),26.8,29.1,28.1,,,
Winter 2018-19,Neighborhood (UHF 34),Brooklyn, Greenpoint,201,Nitrogen Dioxide (NO2),24.8,28.7,26.7,,,
Summer 2015,Neighborhood (UHF 34),Queens, Jamaica,408,Nitrogen Dioxide (NO2),11.7,15.3,13.3,,,
Summer 2016,Neighborhood (UHF 34),Queens, Jamaica,408,Nitrogen Dioxide (NO2),11.5,15,13.1,,,
Summer 2017,Neighborhood (UHF 34),Queens, Jamaica,408,Nitrogen Dioxide (NO2),12,15.5,13.7,,,
Summer 2018,Neighborhood (UHF 34),Queens, Jamaica,408,Nitrogen Dioxide (NO2),11.3,14.6,12.8,,,
Summer 2019,Neighborhood (UHF 34),Queens, Jamaica,408,Nitrogen Dioxide (NO2),11.6,14.8,13.1,,,
Winter 2014-15,Neighborhood (UHF 34),Queens, Jamaica,408,Nitrogen Dioxide (NO2),22.3,25.6,23.9,,,
Winter 2015-16,Neighborhood (UHF 34),Queens, Jamaica,408,Nitrogen Dioxide (NO2),20.8,24.1,22.4,,,
Winter 2016-17,Neighborhood (UHF 34),Queens, Jamaica,408,Nitrogen Dioxide (NO2),23.3,26.4,24.8,,,
Winter 2017-18,Neighborhood (UHF 34),Queens, Jamaica,408,Nitrogen Dioxide (NO2),22.2,26.1,23.8,,,
Winter 2018-19,Neighborhood (UHF 34),Queens, Jamaica,408,Nitrogen Dioxide (NO2),18.4,22,19.9,,,
Summer 2015,Neighborhood (UHF 34),Bronx, Kingsbridge - Riverdale,101,Nitrogen Dioxide (NO2),11.8,17.6,14.3,,,
Summer 2016,Neighborhood (UHF 34),Bronx, Kingsbridge - Riverdale,101,Nitrogen Dioxide (NO2),10.5,16.3,13,,,
Summer 2017,Neighborhood (UHF 34),Bronx, Kingsbridge - Riverdale,101,Nitrogen Dioxide (NO2),10.4,16.6,13,,,
Summer 2018,Neighborhood (UHF 34),Bronx, Kingsbridge - Riverdale,101,Nitrogen Dioxide (NO2),9.6,14.7,11.7,,,
Summer 2019,Neighborhood (UHF 34),Bronx, Kingsbridge - Riverdale,101,Nitrogen Dioxide (NO2),8.2,13.6,10.4,,,
Winter 2014-15,Neighborhood (UHF 34),Bronx, Kingsbridge - Riverdale,101,Nitrogen Dioxide (NO2),18.6,24.6,21.2,,,
Winter 2015-16,Neighborhood (UHF 34),Bronx, Kingsbridge - Riverdale,101,Nitrogen Dioxide (NO2),16.9,23,19.5,,,
Winter 2016-17,Neighborhood (UHF 34),Bronx, Kingsbridge - Riverdale,101,Nitrogen Dioxide (NO2),22,27.2,24.3,,,
Winter 2017-18,Neighborhood (UHF 34),Bronx, Kingsbridge - Riverdale,101,Nitrogen Dioxide (NO2),19,24.4,21.3,,,
Winter 2018-19,Neighborhood (UHF 34),Bronx, Kingsbridge - Riverdale,101,Nitrogen Dioxide (NO2),16.1,21.4,18.3,,,
Summer 2015,Neighborhood (UHF 34),Queens, Long Island City - Astoria,401,Nitrogen Dioxide (NO2),14.9,17.8,16.7,,,
Summer 2016,Neighborhood (UHF 34),Queens, Long Island City - Astoria,401,Nitrogen Dioxide (NO2),14.3,17.2,16,,,
Summer 2017,Neighborhood (UHF 34),Queens, Long Island City - Astoria,401,Nitrogen Dioxide (NO2),14.4,17.4,16.2,,,
Summer 2018,Neighborhood (UHF 34),Queens, Long Island City - Astoria,401,Nitrogen Dioxide (NO2),14.2,19.1,16.4,,,
Summer 2019,Neighborhood (UHF 34),Queens, Long Island City - Astoria,401,Nitrogen Dioxide (NO2),15.2,21.2,17.7,,,
Winter 2014-15,Neighborhood (UHF 34),Queens, Long Island City - Astoria,401,Nitrogen Dioxide (NO2),24.5,27.4,26.2,,,
Winter 2015-16,Neighborhood (UHF 34),Queens, Long Island City - Astoria,401,Nitrogen Dioxide (NO2),23.5,26.3,25.2,,,
Winter 2016-17,Neighborhood (UHF 34),Queens, Long Island City - Astoria,401,Nitrogen Dioxide (NO2),25.3,28.1,26.9,,,
Winter 2017-18,Neighborhood (UHF 34),Queens, Long Island City - Astoria,401,Nitrogen Dioxide (NO2),25.3,29.4,27.1,,,
Winter 2018-19,Neighborhood (UHF 34),Queens, Long Island City - Astoria,401,Nitrogen Dioxide (NO2),23.6,28.7,25.7,,,
Summer 2015,Neighborhood (UHF 34),Bronx, Northeast Bronx,102,Nitrogen Dioxide (NO2),14.5,17,15.8,,,
Summer 2016,Neighborhood (UHF 34),Bronx, Northeast Bronx,102,Nitrogen Dioxide (NO2),13.3,15.8,14.6,,,
Summer 2017,Neighborhood (UHF 34),Bronx, Northeast Bronx,102,Nitrogen Dioxide (NO2),13,15.7,14.4,,,
Summer 2018,Neighborhood (UHF 34),Bronx, Northeast Bronx,102,Nitrogen Dioxide (NO2),12.1,13.9,13.1,,,
Summer 2019,Neighborhood (UHF 34),Bronx, Northeast Bronx,102,Nitrogen Dioxide (NO2),11.4,13.1,12.3,,,
Winter 2014-15,Neighborhood (UHF 34),Bronx, Northeast Bronx,102,Nitrogen Dioxide (NO2),22,24.6,23.4,,,
Winter 2015-16,Neighborhood (UHF 34),Bronx, Northeast Bronx,102,Nitrogen Dioxide (NO2),19.8,22.5,21.3,,,
Winter 2016-17,Neighborhood (UHF 34),Bronx, Northeast Bronx,102,Nitrogen Dioxide (NO2),25.3,27.3,26.4,,,
Winter 2017-18,Neighborhood (UHF 34),Bronx, Northeast Bronx,102,Nitrogen Dioxide (NO2),20.1,22.2,21.3,,,
Winter 2018-19,Neighborhood (UHF 34),Bronx, Northeast Bronx,102,Nitrogen Dioxide (NO2),18.1,19.9,19.1,,,
Summer 2015,Neighborhood (UHF 34),Staten Island, Northern SI,501502,Nitrogen Dioxide (NO2),7.5,14.2,11.4,,,
Summer 2016,Neighborhood (UHF 34),Staten Island, Northern SI,501502,Nitrogen Dioxide (NO2),8,14.9,11.9,,,
Summer 2017,Neighborhood (UHF 34),Staten Island, Northern SI,501502,Nitrogen Dioxide (NO2),7.6,14.2,11.3,,,
Summer 2018,Neighborhood (UHF 34),Staten Island, Northern SI,501502,Nitrogen Dioxide (NO2),6.8,13,10.4,,,
Summer 2019,Neighborhood (UHF 34),Staten Island, Northern SI,501502,Nitrogen Dioxide (NO2),8.8,15.1,12.4,,,
Winter 2014-15,Neighborhood (UHF 34),Staten Island, Northern SI,501502,Nitrogen Dioxide (NO2),18.8,24.1,21.8,,,
Winter 2015-16,Neighborhood (UHF 34),Staten Island, Northern SI,501502,Nitrogen Dioxide (NO2),16.8,22.4,20,,,
Winter 2016-17,Neighborhood (UHF 34),Staten Island, Northern SI,501502,Nitrogen Dioxide (NO2),17.6,22.7,20.5,,,
Winter 2017-18,Neighborhood (UHF 34),Staten Island, Northern SI,501502,Nitrogen Dioxide (NO2),17.5,23.4,20.9,,,
Winter 2018-19,Neighborhood (UHF 34),Staten Island, Northern SI,501502,Nitrogen Dioxide (NO2),15.4,20.9,18.6,,,
Summer 2015,Neighborhood (UHF 34),Bronx, Pelham - Throgs Neck,104,Nitrogen Dioxide (NO2),12,17.6,15.1,,,
Summer 2016,Neighborhood (UHF 34),Bronx, Pelham - Throgs Neck,104,Nitrogen Dioxide (NO2),11.3,16.7,14.3,,,
Summer 2017,Neighborhood (UHF 34),Bronx, Pelham - Throgs Neck,104,Nitrogen Dioxide (NO2),11,16.8,14.1,,,
Summer 2018,Neighborhood (UHF 34),Bronx, Pelham - Throgs Neck,104,Nitrogen Dioxide (NO2),10.2,14.8,12.8,,,
Summer 2019,Neighborhood (UHF 34),Bronx, Pelham - Throgs Neck,104,Nitrogen Dioxide (NO2),10.6,14.5,12.8,,,
Winter 2014-15,Neighborhood (UHF 34),Bronx, Pelham - Throgs Neck,104,Nitrogen Dioxide (NO2),21,26.1,23.7,,,
Winter 2015-16,Neighborhood (UHF 34),Bronx, Pelham - Throgs Neck,104,Nitrogen Dioxide (NO2),19.3,24.5,22,,,
Winter 2016-17,Neighborhood (UHF 34),Bronx, Pelham - Throgs Neck,104,Nitrogen Dioxide (NO2),23.2,27.9,25.9,,,
Winter 2017-18,Neighborhood (UHF 34),Bronx, Pelham - Throgs Neck,104,Nitrogen Dioxide (NO2),20.3,25.3,22.9,,,
Winter 2018-19,Neighborhood (UHF 34),Bronx, Pelham - Throgs Neck,104,Nitrogen Dioxide (NO2),18,22.5,20.4,,,
Summer 2015,Neighborhood (UHF 34),Queens, Ridgewood - Forest Hills,405,Nitrogen Dioxide (NO2),11.3,16.7,14.3,,,
Summer 2016,Neighborhood (UHF 34),Queens, Ridgewood - Forest Hills,405,Nitrogen Dioxide (NO2),10.6,16,13.6,,,
Summer 2017,Neighborhood (UHF 34),Queens, Ridgewood - Forest Hills,405,Nitrogen Dioxide (NO2),10.7,16.2,13.8,,,
Summer 2018,Neighborhood (UHF 34),Queens, Ridgewood - Forest Hills,405,Nitrogen Dioxide (NO2),9.9,14.8,12.5,,,
Summer 2019,Neighborhood (UHF 34),Queens, Ridgewood - Forest Hills,405,Nitrogen Dioxide (NO2),10.1,15.3,12.8,,,
Winter 2014-15,Neighborhood (UHF 34),Queens, Ridgewood - Forest Hills,405,Nitrogen Dioxide (NO2),21.9,26.9,24.7,,,
Winter 2015-16,Neighborhood (UHF 34),Queens, Ridgewood - Forest Hills,405,Nitrogen Dioxide (NO2),20.6,25.6,23.4,,,
Winter 2016-17,Neighborhood (UHF 34),Queens, Ridgewood - Forest Hills,405,Nitrogen Dioxide (NO2),22.3,27.2,25.1,,,
Winter 2017-18,Neighborhood (UHF 34),Queens, Ridgewood - Forest Hills,405,Nitrogen Dioxide (NO2),22.8,27.2,25.2,,,
Winter 2018-19,Neighborhood (UHF 34),Queens, Ridgewood - Forest Hills,405,Nitrogen Dioxide (NO2),19.4,24.4,22,,,
Summer 2015,Neighborhood (UHF 34),Queens, Rockaways,410,Nitrogen Dioxide (NO2),4.7,8.7,7,,,
Summer 2016,Neighborhood (UHF 34),Queens, Rockaways,410,Nitrogen Dioxide (NO2),3.9,8.1,6.2,,,
Summer 2017,Neighborhood (UHF 34),Queens, Rockaways,410,Nitrogen Dioxide (NO2),5.3,9.9,7.8,,,
Summer 2018,Neighborhood (UHF 34),Queens, Rockaways,410,Nitrogen Dioxide (NO2),4.4,9.1,6.7,,,
Summer 2019,Neighborhood (UHF 34),Queens, Rockaways,410,Nitrogen Dioxide (NO2),5.1,9.8,7.3,,,
Winter 2014-15,Neighborhood (UHF 34),Queens, Rockaways,410,Nitrogen Dioxide (NO2),18.4,22.3,20.7,,,
Winter 2015-16,Neighborhood (UHF 34),Queens, Rockaways,410,Nitrogen Dioxide (NO2),15.8,19.6,18,,,
Winter 2016-17,Neighborhood (UHF 34),Queens, Rockaways,410,Nitrogen Dioxide (NO2),18.6,22.7,21.1,,,
Winter 2017-18,Neighborhood (UHF 34),Queens, Rockaways,410,Nitrogen Dioxide (NO2),12.7,16.1,14.4,,,
Winter 2018-19,Neighborhood (UHF 34),Queens, Rockaways,410,Nitrogen Dioxide (NO2),12.3,15.2,13.9,,,
Summer 2015,Neighborhood (UHF 34),Bronx, South Bronx,105106107,Nitrogen Dioxide (NO2),14.7,19.2,17.4,,,
Summer 2016,Neighborhood (UHF 34),Bronx, South Bronx,105106107,Nitrogen Dioxide (NO2),13.8,18.1,16.4,,,
Summer 2017,Neighborhood (UHF 34),Bronx, South Bronx,105106107,Nitrogen Dioxide (NO2),13.9,18.7,16.8,,,
Summer 2018,Neighborhood (UHF 34),Bronx, South Bronx,105106107,Nitrogen Dioxide (NO2),13.1,17.1,15.4,,,
Summer 2019,Neighborhood (UHF 34),Bronx, South Bronx,105106107,Nitrogen Dioxide (NO2),12.9,17.1,15.2,,,
Winter 2014-15,Neighborhood (UHF 34),Bronx, South Bronx,105106107,Nitrogen Dioxide (NO2),23.6,27,25.5,,,
Winter 2015-16,Neighborhood (UHF 34),Bronx, South Bronx,105106107,Nitrogen Dioxide (NO2),22.4,25.7,24.3,,,
Winter 2016-17,Neighborhood (UHF 34),Bronx, South Bronx,105106107,Nitrogen Dioxide (NO2),25.4,28.9,27.5,,,
Winter 2017-18,Neighborhood (UHF 34),Bronx, South Bronx,105106107,Nitrogen Dioxide (NO2),24.2,28.2,26.6,,,
Winter 2018-19,Neighborhood (UHF 34),Bronx, South Bronx,105106107,Nitrogen Dioxide (NO2),21.4,25.8,23.6,,,
Summer 2015,Neighborhood (UHF 34),Queens, Southeast Queens,409,Nitrogen Dioxide (NO2),10.5,13.7,12,,,
Summer 2016,Neighborhood (UHF 34),Queens, Southeast Queens,409,Nitrogen Dioxide (NO2),10.4,13.9,12.1,,,
Summer 2017,Neighborhood (UHF 34),Queens, Southeast Queens,409,Nitrogen Dioxide (NO2),11,14.1,12.6,,,
Summer 2018,Neighborhood (UHF 34),Queens, Southeast Queens,409,Nitrogen Dioxide (NO2),10.9,13.4,12.2,,,
Summer 2019,Neighborhood (UHF 34),Queens, Southeast Queens,409,Nitrogen Dioxide (NO2),11.7,14.3,13,,,
Winter 2014-15,Neighborhood (UHF 34),Queens, Southeast Queens,409,Nitrogen Dioxide (NO2),21.1,23.9,22.7,,,
Winter 2015-16,Neighborhood (UHF 34),Queens, Southeast Queens,409,Nitrogen Dioxide (NO2),19.5,22.4,21.1,,,
Winter 2016-17,Neighborhood (UHF 34),Queens, Southeast Queens,409,Nitrogen Dioxide (NO2),22.5,25.4,24,,,
Winter 2017-18,Neighborhood (UHF 34),Queens, Southeast Queens,409,Nitrogen Dioxide (NO2),20,23.3,21.6,,,
Winter 2018-19,Neighborhood (UHF 34),Queens, Southeast Queens,409,Nitrogen Dioxide (NO2),16.8,19.3,18,,,
Summer 2015,Neighborhood (UHF 34),Staten Island, Southern SI,503504,Nitrogen Dioxide (NO2),4.8,11.1,7.8,,,
Summer 2016,Neighborhood (UHF 34),Staten Island, Southern SI,503504,Nitrogen Dioxide (NO2),4.7,11.6,8,,,
Summer 2017,Neighborhood (UHF 34),Staten Island, Southern SI,503504,Nitrogen Dioxide (NO2),6.1,11.5,8.7,,,
Summer 2018,Neighborhood (UHF 34),Staten Island, Southern SI,503504,Nitrogen Dioxide (NO2),4.7,10.5,7.3,,,
Summer 2019,Neighborhood (UHF 34),Staten Island, Southern SI,503504,Nitrogen Dioxide (NO2),6,11.8,8.8,,,
Winter 2014-15,Neighborhood (UHF 34),Staten Island, Southern SI,503504,Nitrogen Dioxide (NO2),16.6,21.4,18.9,,,
Winter 2015-16,Neighborhood (UHF 34),Staten Island, Southern SI,503504,Nitrogen Dioxide (NO2),15,19.7,17.3,,,
Winter 2016-17,Neighborhood (UHF 34),Staten Island, Southern SI,503504,Nitrogen Dioxide (NO2),15.9,20.3,18,,,
Winter 2017-18,Neighborhood (UHF 34),Staten Island, Southern SI,503504,Nitrogen Dioxide (NO2),15.8,20.9,18.1,,,
Winter 2018-19,Neighborhood (UHF 34),Staten Island, Southern SI,503504,Nitrogen Dioxide (NO2),12.4,17.9,15.1,,,
Summer 2015,Neighborhood (UHF 34),Queens, Southwest Queens,407,Nitrogen Dioxide (NO2),11.6,15,13.4,,,
Summer 2016,Neighborhood (UHF 34),Queens, Southwest Queens,407,Nitrogen Dioxide (NO2),10.9,14.4,12.8,,,
Summer 2017,Neighborhood (UHF 34),Queens, Southwest Queens,407,Nitrogen Dioxide (NO2),11.5,15,13.3,,,
Summer 2018,Neighborhood (UHF 34),Queens, Southwest Queens,407,Nitrogen Dioxide (NO2),10.1,13.4,11.8,,,
Summer 2019,Neighborhood (UHF 34),Queens, Southwest Queens,407,Nitrogen Dioxide (NO2),10,13.2,11.7,,,
Winter 2014-15,Neighborhood (UHF 34),Queens, Southwest Queens,407,Nitrogen Dioxide (NO2),23,25.9,24.5,,,
Winter 2015-16,Neighborhood (UHF 34),Queens, Southwest Queens,407,Nitrogen Dioxide (NO2),21.3,24.3,22.9,,,
Winter 2016-17,Neighborhood (UHF 34),Queens, Southwest Queens,407,Nitrogen Dioxide (NO2),23.4,26.1,24.9,,,
Winter 2017-18,Neighborhood (UHF 34),Queens, Southwest Queens,407,Nitrogen Dioxide (NO2),22,25.8,24,,,
Winter 2018-19,Neighborhood (UHF 34),Queens, Southwest Queens,407,Nitrogen Dioxide (NO2),19,21.9,20.4,,,
Summer 2015,Neighborhood (UHF 34),Brooklyn, Sunset Park,205,Nitrogen Dioxide (NO2),11.4,17.7,15,,,
Summer 2016,Neighborhood (UHF 34),Brooklyn, Sunset Park,205,Nitrogen Dioxide (NO2),11.4,17.8,15.1,,,
Summer 2017,Neighborhood (UHF 34),Brooklyn, Sunset Park,205,Nitrogen Dioxide (NO2),10.4,16.9,14.1,,,
Summer 2018,Neighborhood (UHF 34),Brooklyn, Sunset Park,205,Nitrogen Dioxide (NO2),10.4,17.6,14.4,,,
Summer 2019,Neighborhood (UHF 34),Brooklyn, Sunset Park,205,Nitrogen Dioxide (NO2),12.1,19.5,16.2,,,
Winter 2014-15,Neighborhood (UHF 34),Brooklyn, Sunset Park,205,Nitrogen Dioxide (NO2),21.9,27.9,25.4,,,
Winter 2015-16,Neighborhood (UHF 34),Brooklyn, Sunset Park,205,Nitrogen Dioxide (NO2),20.4,26.2,23.7,,,
Winter 2016-17,Neighborhood (UHF 34),Brooklyn, Sunset Park,205,Nitrogen Dioxide (NO2),21.2,26.4,24.3,,,
Winter 2017-18,Neighborhood (UHF 34),Brooklyn, Sunset Park,205,Nitrogen Dioxide (NO2),22,28.6,25.8,,,
Winter 2018-19,Neighborhood (UHF 34),Brooklyn, Sunset Park,205,Nitrogen Dioxide (NO2),19.6,26.2,23.3,,,
Summer 2015,Neighborhood (UHF 34),Manhattan, Union Square-Lower Manhattan,309310,Nitrogen Dioxide (NO2),17.3,24.6,21.4,,,
Summer 2016,Neighborhood (UHF 34),Manhattan, Union Square-Lower Manhattan,309310,Nitrogen Dioxide (NO2),17.1,24.3,21.2,,,
Summer 2017,Neighborhood (UHF 34),Manhattan, Union Square-Lower Manhattan,309310,Nitrogen Dioxide (NO2),16.8,24.8,21.3,,,
Summer 2018,Neighborhood (UHF 34),Manhattan, Union Square-Lower Manhattan,309310,Nitrogen Dioxide (NO2),16.1,23.5,20.1,,,
Summer 2019,Neighborhood (UHF 34),Manhattan, Union Square-Lower Manhattan,309310,Nitrogen Dioxide (NO2),17.8,24,21.2,,,
Winter 2014-15,Neighborhood (UHF 34),Manhattan, Union Square-Lower Manhattan,309310,Nitrogen Dioxide (NO2),26.4,31.8,29.4,,,
Winter 2015-16,Neighborhood (UHF 34),Manhattan, Union Square-Lower Manhattan,309310,Nitrogen Dioxide (NO2),25.3,30.5,28.2,,,
Winter 2016-17,Neighborhood (UHF 34),Manhattan, Union Square-Lower Manhattan,309310,Nitrogen Dioxide (NO2),26.2,31.9,29.4,,,
Winter 2017-18,Neighborhood (UHF 34),Manhattan, Union Square-Lower Manhattan,309310,Nitrogen Dioxide (NO2),25.6,31.4,28.7,,,
Winter 2018-19,Neighborhood (UHF 34),Manhattan, Union Square-Lower Manhattan,309310,Nitrogen Dioxide (NO2),23.9,28.7,26.5,,,
Summer 2015,Neighborhood (UHF 34),Manhattan, Upper East Side-Gramercy,305307,Nitrogen Dioxide (NO2),18.9,30.5,24.4,,,
Summer 2016,Neighborhood (UHF 34),Manhattan, Upper East Side-Gramercy,305307,Nitrogen Dioxide (NO2),18.1,29.5,23.7,,,
Summer 2017,Neighborhood (UHF 34),Manhattan, Upper East Side-Gramercy,305307,Nitrogen Dioxide (NO2),19,31.7,25.1,,,
Summer 2018,Neighborhood (UHF 34),Manhattan, Upper East Side-Gramercy,305307,Nitrogen Dioxide (NO2),17.6,28.9,22.8,,,
Summer 2019,Neighborhood (UHF 34),Manhattan, Upper East Side-Gramercy,305307,Nitrogen Dioxide (NO2),18.2,26.9,22.3,,,
Winter 2014-15,Neighborhood (UHF 34),Manhattan, Upper East Side-Gramercy,305307,Nitrogen Dioxide (NO2),27,35.8,31.4,,,
Winter 2015-16,Neighborhood (UHF 34),Manhattan, Upper East Side-Gramercy,305307,Nitrogen Dioxide (NO2),25.9,34.1,30.1,,,
Winter 2016-17,Neighborhood (UHF 34),Manhattan, Upper East Side-Gramercy,305307,Nitrogen Dioxide (NO2),28,36.9,32.3,,,
Winter 2017-18,Neighborhood (UHF 34),Manhattan, Upper East Side-Gramercy,305307,Nitrogen Dioxide (NO2),26.7,35.3,30.7,,,
Winter 2018-19,Neighborhood (UHF 34),Manhattan, Upper East Side-Gramercy,305307,Nitrogen Dioxide (NO2),24.9,31.4,28,,,
Summer 2015,Neighborhood (UHF 34),Manhattan, Upper West Side,304,Nitrogen Dioxide (NO2),17.9,21.2,19.8,,,
Summer 2016,Neighborhood (UHF 34),Manhattan, Upper West Side,304,Nitrogen Dioxide (NO2),17.2,20.6,19.1,,,
Summer 2017,Neighborhood (UHF 34),Manhattan, Upper West Side,304,Nitrogen Dioxide (NO2),18,21.5,20,,,
Summer 2018,Neighborhood (UHF 34),Manhattan, Upper West Side,304,Nitrogen Dioxide (NO2),16.8,19.9,18.4,,,
Summer 2019,Neighborhood (UHF 34),Manhattan, Upper West Side,304,Nitrogen Dioxide (NO2),17.1,20.8,18.8,,,
Winter 2014-15,Neighborhood (UHF 34),Manhattan, Upper West Side,304,Nitrogen Dioxide (NO2),25.7,28.9,27.4,,,
Winter 2015-16,Neighborhood (UHF 34),Manhattan, Upper West Side,304,Nitrogen Dioxide (NO2),24.7,27.8,26.4,,,
Winter 2016-17,Neighborhood (UHF 34),Manhattan, Upper West Side,304,Nitrogen Dioxide (NO2),27,29.8,28.6,,,
Winter 2017-18,Neighborhood (UHF 34),Manhattan, Upper West Side,304,Nitrogen Dioxide (NO2),26,28.3,27.3,,,
Winter 2018-19,Neighborhood (UHF 34),Manhattan, Upper West Side,304,Nitrogen Dioxide (NO2),23.9,26.4,25.3,,,
Summer 2015,Neighborhood (UHF 34),Manhattan, Washington Heights,301,Nitrogen Dioxide (NO2),14.1,19.8,17.3,,,
Summer 2016,Neighborhood (UHF 34),Manhattan, Washington Heights,301,Nitrogen Dioxide (NO2),12.9,18.7,16.2,,,
Summer 2017,Neighborhood (UHF 34),Manhattan, Washington Heights,301,Nitrogen Dioxide (NO2),13.2,19.5,16.7,,,
Summer 2018,Neighborhood (UHF 34),Manhattan, Washington Heights,301,Nitrogen Dioxide (NO2),11.9,17.4,15,,,
Summer 2019,Neighborhood (UHF 34),Manhattan, Washington Heights,301,Nitrogen Dioxide (NO2),10.8,16.5,14,,,
Winter 2014-15,Neighborhood (UHF 34),Manhattan, Washington Heights,301,Nitrogen Dioxide (NO2),21.3,27.1,24.6,,,
Winter 2015-16,Neighborhood (UHF 34),Manhattan, Washington Heights,301,Nitrogen Dioxide (NO2),20,26.1,23.4,,,
Winter 2016-17,Neighborhood (UHF 34),Manhattan, Washington Heights,301,Nitrogen Dioxide (NO2),24,29.1,26.9,,,
Winter 2017-18,Neighborhood (UHF 34),Manhattan, Washington Heights,301,Nitrogen Dioxide (NO2),22.7,27.9,25.6,,,
Winter 2018-19,Neighborhood (UHF 34),Manhattan, Washington Heights,301,Nitrogen Dioxide (NO2),19.3,24.4,22.2,,,
Summer 2015,Neighborhood (UHF 34),Queens, West Queens,402,Nitrogen Dioxide (NO2),14.8,17.5,16.3,,,
Summer 2016,Neighborhood (UHF 34),Queens, West Queens,402,Nitrogen Dioxide (NO2),14.2,16.8,15.6,,,
Summer 2017,Neighborhood (UHF 34),Queens, West Queens,402,Nitrogen Dioxide (NO2),14.2,17.1,15.8,,,
Summer 2018,Neighborhood (UHF 34),Queens, West Queens,402,Nitrogen Dioxide (NO2),13.3,17,14.9,,,
Summer 2019,Neighborhood (UHF 34),Queens, West Queens,402,Nitrogen Dioxide (NO2),13.8,18.7,15.6,,,
Winter 2014-15,Neighborhood (UHF 34),Queens, West Queens,402,Nitrogen Dioxide (NO2),24.8,27.4,26.2,,,
Winter 2015-16,Neighborhood (UHF 34),Queens, West Queens,402,Nitrogen Dioxide (NO2),23.7,26.2,25,,,
Winter 2016-17,Neighborhood (UHF 34),Queens, West Queens,402,Nitrogen Dioxide (NO2),25.4,27.8,26.8,,,
Winter 2017-18,Neighborhood (UHF 34),Queens, West Queens,402,Nitrogen Dioxide (NO2),25.3,28.4,26.8,,,
Winter 2018-19,Neighborhood (UHF 34),Queens, West Queens,402,Nitrogen Dioxide (NO2),22.6,27.1,24.4,,,
Summer 2015,Neighborhood (UHF 34),Brooklyn, Williamsburg - Bushwick,211,Nitrogen Dioxide (NO2),15.7,17.3,16.5,,,
Summer 2016,Neighborhood (UHF 34),Brooklyn, Williamsburg - Bushwick,211,Nitrogen Dioxide (NO2),15.1,16.8,15.9,,,
Summer 2017,Neighborhood (UHF 34),Brooklyn, Williamsburg - Bushwick,211,Nitrogen Dioxide (NO2),14.9,16.5,15.7,,,
